103000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
104000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
105000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
106000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
107000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
108000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
109000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
110000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
111000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
112000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
113000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
114000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
115000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
116000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
117000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
118000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
119000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
120000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
121000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
122000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
123000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
124000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
125000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
126000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
127000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
128000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
129000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
130000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
131000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
132000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0297 -187.413 1 
133000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
134000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
135000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
136000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
137000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
138000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
139000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
140000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
141000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
142000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
143000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
144000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
145000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
146000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
147000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
148000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
149000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.412 1 
150000 247.82 200.96 136.14 10.36 26.8508 -77.4052 206.945 -12.0338 -187.413 1 
151000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
152000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
153000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
154000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
155000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
156000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
157000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
158000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
159000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
160000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
161000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
162000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
163000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
164000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
165000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
166000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
167000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
168000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
169000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
170000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
171000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
172000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
173000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
174000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
175000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
176000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
177000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
178000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
179000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
180000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
181000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
182000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
183000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
184000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
185000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
186000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
187000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
188000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
189000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
190000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
191000 247.82 200.96 136.14 10.36 26.8508 -77.4051 206.945 -12.0338 -187.413 1 
